zrc_mean,zrc_std,zrc-max,rms_mean,rms_std,rms_max,mfcc1_mean,mfcc1_std,mfcc1_skew,mfcc1_kurt,mfcc2_mean,mfcc2_std,mfcc2_skew,mfcc2_kurt,mfcc3_mean,mfcc3_std,mfcc3_skew,mfcc3_kurt,mfcc4_mean,mfcc4_std,mfcc4_skew,mfcc4_kurt,mfcc5_mean,mfcc5_std,mfcc5_skew,mfcc5_kurt,mfcc6_mean,mfcc6_std,mfcc6_skew,mfcc6_kurt,mfcc7_mean,mfcc7_std,mfcc7_skew,mfcc7_kurt,mfcc8_mean,mfcc8_std,mfcc8_skew,mfcc8_kurt,mfcc9_mean,mfcc9_std,mfcc9_skew,mfcc9_kurt,mfcc10_mean,mfcc10_std,mfcc10_skew,mfcc10_kurt,mfcc11_mean,mfcc11_std,mfcc11_skew,mfcc11_kurt,mfcc12_mean,mfcc12_std,mfcc12_skew,mfcc12_kurt,mfcc13_mean,mfcc13_std,mfcc13_skew,mfcc13_kurt,mfcc1_delta_mean,mfcc1_delta_std,mfcc1_delta2_mean,mfcc1_delta2_std,mfcc2_delta_mean,mfcc2_delta_std,mfcc2_delta2_mean,mfcc2_delta2_std,mfcc3_delta_mean,mfcc3_delta_std,mfcc3_delta2_mean,mfcc3_delta2_std,mfcc4_delta_mean,mfcc4_delta_std,mfcc4_delta2_mean,mfcc4_delta2_std,mfcc5_delta_mean,mfcc5_delta_std,mfcc5_delta2_mean,mfcc5_delta2_std,mfcc6_delta_mean,mfcc6_delta_std,mfcc6_delta2_mean,mfcc6_delta2_std,mfcc7_delta_mean,mfcc7_delta_std,mfcc7_delta2_mean,mfcc7_delta2_std,mfcc8_delta_mean,mfcc8_delta_std,mfcc8_delta2_mean,mfcc8_delta2_std,mfcc9_delta_mean,mfcc9_delta_std,mfcc9_delta2_mean,mfcc9_delta2_std,mfcc10_delta_mean,mfcc10_delta_std,mfcc10_delta2_mean,mfcc10_delta2_std,mfcc11_delta_mean,mfcc11_delta_std,mfcc11_delta2_mean,mfcc11_delta2_std,mfcc12_delta_mean,mfcc12_delta_std,mfcc12_delta2_mean,mfcc12_delta2_std,mfcc13_delta_mean,mfcc13_delta_std,mfcc13_delta2_mean,mfcc13_delta2_std,spectral_centroid_mean,spectral_centroid_std,spectral_bandwidth_mean,spectral_bandwidth_std,spectral_contrast_mean,spectral_contrast_std,rolloff_mean,rolloff_std,pitch_mean,pitch_std,pitch_max,pitch_min,tempo,chroma1_mean,chroma1_std,chroma2_mean,chroma2_std,chroma3_mean,chroma3_std,chroma4_mean,chroma4_std,chroma5_mean,chroma5_std,chroma6_mean,chroma6_std,chroma7_mean,chroma7_std,chroma8_mean,chroma8_std,chroma9_mean,chroma9_std,chroma10_mean,chroma10_std,chroma11_mean,chroma11_std,chroma12_mean,chroma12_std,file_path,modality,voice_channel,emotion,intensity,statement,repetition,actor,gender
0.04304138688016529,0.04390564298119664,0.20849609375,0.13962208,0.08395477,0.38846216,-174.46484,67.80581,-0.09859864413738251,-0.68393326,124.08832,60.015766,-0.7794591784477234,-0.35574174,1.8567104,26.813274,0.6596978306770325,0.8459408,38.73764,28.523298,-0.00440036179497838,-0.9620497,9.873245,26.379833,-0.5042798519134521,-0.781759,-7.3561015,18.974554,-0.029617920517921448,-0.07056904,-4.296486,17.8473,0.15577663481235504,-0.42775607,-23.605095,14.460624,-0.037247031927108765,-0.41458774,-12.992248,10.908516,-0.36874154210090637,-0.2653253,0.94009626,14.9110155,-0.6557417511940002,-0.15152192,-7.851812,14.455907,-0.0896444022655487,-0.7140739,4.083328,15.856591,0.5056878328323364,0.34034514,-10.763689,10.154811,0.11109232157468796,-0.17039919,-0.12054883,15.818508,-0.0322764,8.5527725,1.7433673,8.543555,-0.18266974,4.0052323,-0.38530156,5.6905804,-0.022563128,3.1477928,-0.4756558,4.6406126,-0.08304861,1.9794239,0.51906437,4.659036,-0.023575881,1.7253281,0.0383399,3.9553955,-0.0038725045,2.1374366,-0.034170493,2.7249017,-0.0716972,1.2146333,-0.24852625,3.484953,-0.04925968,1.955893,0.2339783,2.2232876,0.0384486,1.1785089,0.120392255,2.5619347,0.10441504,1.2214348,-0.120675795,2.739864,-0.08546027,1.4047233,0.4762214,2.0764174,-0.14317344,1.3372364,-0.24103332,2.1471703,-0.011736709,1.4114232,2370.284488108565,1530.7597987010897,3296.133543252422,837.6464999397838,25.328684485497366,5.328040120449035,4151.536673553719,3334.691909464482,324.191,200.70465,1479.6481,79.76098,150.0,0.53507084,0.27209038,0.55693364,0.3199676,0.44887364,0.30126104,0.38087323,0.2797776,0.38708273,0.28736928,0.33890086,0.24859935,0.36031106,0.27513692,0.42893675,0.29027718,0.5113174,0.29561332,0.52022153,0.2789627,0.50782716,0.30059737,0.4580797,0.25118268,d:\multimodal emotion recognition system\data\Audio_Speech_Actors_01-24\Actor_01\03-01-01-01-01-01-01.wav,03,01,neutral,01,01,01,01,male
0.038289388020833336,0.043315417639325594,0.20654296875,0.1266262,0.076894134,0.3468102,-189.66,76.35116,-0.022335795685648918,-0.65899754,122.55291,53.578907,-0.7250056862831116,-0.0044150352,6.4584217,25.682007,0.5421185493469238,1.3139672,41.94908,26.493818,0.015296529978513718,-1.1162957,7.9322834,27.48817,-0.6305524110794067,-0.8288739,-5.482186,14.999356,-0.6442424058914185,0.72744083,-4.448191,17.996647,0.32628557085990906,-0.6880462,-24.740913,14.675655,0.15874598920345306,-0.3143301,-10.433897,9.797708,-0.09712544828653336,0.02121687,0.89934003,14.517471,-0.905325710773468,1.0680871,-7.572595,14.961057,0.12931258976459503,-0.9194019,2.6518238,14.775998,0.3706900477409363,0.09506178,-12.932456,9.419286,0.25931861996650696,-0.6258383,-1.2575003,16.698633,-0.8696191,9.625246,0.9269896,8.162393,-0.065443374,4.473603,-0.08841715,5.2062197,0.19182427,2.8946671,-0.7151863,3.9092965,-0.007207982,2.1000512,0.19907078,4.538117,0.054663476,1.502057,0.2979592,2.9981952,0.18532512,1.6800535,-0.0015991251,2.4531791,-0.0442007,1.3145177,0.076234035,3.2469332,0.19556038,2.0163207,0.010141213,1.9592094,0.041235026,0.972129,0.22654472,2.3306885,0.06844105,1.0981593,0.20440598,2.3184733,-0.020605016,1.4339772,0.25297368,1.9406267,-0.1890776,1.368837,0.0027918417,1.6671922,0.0725434,1.109106,2411.555014761286,1584.3694827254587,3419.807693431692,870.2213040759476,25.26187043420254,5.352721091766275,4406.4453125,3488.345327440235,309.94315,205.69331,1360.2512,69.88261,146.34146341463415,0.5524915,0.2939803,0.5366726,0.3129477,0.40623453,0.2675791,0.32418606,0.2654115,0.35763767,0.31149653,0.32104018,0.22630787,0.31417054,0.2457018,0.41558945,0.29505226,0.49311706,0.29419872,0.54330826,0.29440346,0.5421753,0.29358056,0.5256207,0.267999,d:\multimodal emotion recognition system\data\Audio_Speech_Actors_01-24\Actor_01\03-01-01-01-01-02-01.wav,03,01,neutral,01,01,02,01,male
0.0482413668592437,0.06348317714580994,0.26806640625,0.1252419,0.07137561,0.3322535,-190.96703,70.32878,-0.2053086906671524,0.14741802,122.33134,71.40905,-1.2819294929504395,0.65779185,10.163986,38.74532,0.56191486120224,-0.059607983,36.71912,22.74843,0.2023753821849823,-0.08055401,2.7677443,29.074324,-0.7425530552864075,0.11349201,-1.784379,20.409864,0.18232862651348114,0.81876874,-7.8513937,19.422537,0.21633563935756683,-1.0266775,-22.390179,16.345514,0.5881125926971436,0.46294022,-13.943886,12.617354,-0.3062891364097595,-1.0009722,-1.3597447,15.702234,-0.7682559490203857,0.38388324,-7.556715,11.886775,0.02894159033894539,-0.584537,5.2873464,15.152069,0.8388577103614807,1.0594993,-11.391423,10.607509,0.4516313970088959,-0.32692075,-0.23427474,13.323428,-0.3939956,7.7901025,0.58263546,9.91769,-0.24263921,4.3011894,-0.33887592,7.02393,0.33314568,3.5249927,-0.5787698,3.4475245,-0.04938534,1.6991782,0.12427011,4.067049,0.039652377,1.823067,0.011248536,3.2758,0.019468602,1.8382901,0.15632822,2.8999004,-0.15348257,1.4152945,0.16152507,3.3433175,0.15956478,2.195544,-0.03489319,1.990395,0.13884363,1.0415854,0.034784805,2.4068067,-0.019930081,1.2451385,0.113253064,2.0697188,-0.07558693,1.4504365,0.4949955,1.8918096,-0.096458144,1.0262948,-0.13168983,2.218572,0.14382021,1.5089926,2472.3804515016704,1919.529471737684,3209.545317187168,825.2567746056231,25.19743384520044,5.120803377613382,4276.654411764706,3617.5378469036687,338.56427,179.86105,660.62024,83.77278,122.44897959183673,0.5529403,0.30806708,0.493471,0.30481026,0.45377123,0.2996954,0.42821896,0.2874728,0.31356302,0.23817159,0.2602879,0.20844601,0.3328721,0.25079563,0.45884722,0.29329625,0.47511405,0.33854046,0.41456848,0.3102415,0.4056039,0.29093066,0.49702805,0.2754829,d:\multimodal emotion recognition system\data\Audio_Speech_Actors_01-24\Actor_01\03-01-01-01-02-01-01.wav,03,01,neutral,01,02,01,01,male
0.052861752717391304,0.07227474991724776,0.30908203125,0.10895885,0.06953756,0.2972825,-202.26237,81.38162,-0.14711233973503113,0.22673559,116.34507,70.34229,-0.9062092304229736,0.029872656,16.403423,34.328136,0.31354445219039917,-0.4203632,37.316746,24.971273,0.23641112446784973,-0.77543426,7.1745224,27.381985,-0.3787645697593689,-0.5966382,0.27433714,17.206455,0.2131226807832718,0.8749893,-10.248772,18.739391,0.3023976981639862,-0.8651788,-22.402582,15.967089,0.0191753339022398,-0.9609828,-10.476407,13.078264,-0.3373420238494873,-0.8598981,1.8838494,13.749487,-0.3236004114151001,-0.0628891,-5.698989,11.792413,0.3073323965072632,-0.27977228,2.5795126,12.455303,0.22292904555797577,0.06606388,-10.812216,10.033706,0.264809787273407,0.70640373,-1.3797697,13.406716,-0.46816793,7.4003725,0.8724805,10.471398,-0.5944159,4.9189906,-0.093629375,6.3387275,0.39205003,3.1438284,-0.32839477,4.0079684,0.038156264,1.870559,0.29842398,4.170129,-0.014540055,1.5900854,0.08795201,3.1231422,0.07734081,1.8387134,0.15090989,2.994854,-0.018455157,1.3363078,0.20582773,3.4821608,0.11899054,1.9915353,0.14127848,2.2973602,0.10792253,1.039515,0.08241052,2.0041041,-0.07994447,0.8853131,0.30910936,2.0888865,-0.047277045,1.1921958,0.119757265,1.9282849,-0.15872163,1.1681625,-0.09121464,1.8686637,0.19709376,1.2876712,2692.871034018339,2015.4564197052744,3490.135190734359,781.3834989276197,25.69873218034275,5.326571241498347,4722.350543478261,3789.768365862891,293.74628,188.86304,669.894,88.43804,136.36363636363637,0.5373592,0.30916312,0.430172,0.26229122,0.39219207,0.2848065,0.41561443,0.28032508,0.42089084,0.26211822,0.39612836,0.2683639,0.43026733,0.2766644,0.5233503,0.3267226,0.5020297,0.30301178,0.4893206,0.27639487,0.49851146,0.29363903,0.5358718,0.25802612,d:\multimodal emotion recognition system\data\Audio_Speech_Actors_01-24\Actor_01\03-01-01-01-02-02-01.wav,03,01,neutral,01,02,02,01,male
0.05223949535472973,0.06287731477390472,0.2880859375,0.14087763,0.101573296,0.44102174,-191.3006,75.98665,-0.20446361601352692,-0.017531157,115.852806,67.793304,-0.770867109298706,-0.41687107,12.975939,33.26988,0.24125616252422333,0.7454281,34.22539,28.258821,-0.4772707223892212,-0.5347202,9.817655,28.025774,-0.5071544647216797,-0.7368462,-3.6328418,18.532223,-0.5879653692245483,0.5889907,-5.963625,16.901197,0.2544644773006439,-0.94333863,-15.160984,14.6111355,0.2847180962562561,-0.35085702,-14.101833,11.55289,0.1623043268918991,-0.05994177,1.5596302,17.987831,-0.8530126810073853,0.8119247,-6.8709855,13.117369,-0.3806685507297516,-0.4389391,2.8347645,12.114362,0.4822979271411896,0.111445904,-9.235605,12.640273,0.1809604912996292,-0.37922883,-0.6224578,15.484134,-0.02688158,8.404787,1.6158385,10.134124,0.15841207,4.4952145,-0.03880622,5.686744,0.03062458,2.7504418,-0.2784672,4.115305,0.048514392,1.8546753,0.4088266,4.079349,0.07917198,1.6675835,0.1482015,3.0557637,0.026005454,1.4821261,0.05392505,2.6071303,0.017270688,1.27295,-0.024806831,2.637743,0.017839711,1.5028789,0.015969735,2.040238,-0.019321313,1.0706742,0.016126448,2.6082883,-0.02027909,1.1165224,0.10811765,2.1990154,-0.070337564,1.3725469,0.30216828,1.7978823,-0.075771645,1.1870158,-0.22059363,1.9754221,-0.020383362,1.0458441,2710.077434315256,1869.0697728079267,3635.9487500235414,873.4230188108324,24.016115699287713,6.607890845660759,4805.162584459459,3934.7356873229883,318.29556,233.85788,1516.5637,87.44148,122.44897959183673,0.37402862,0.2698009,0.42728207,0.29121533,0.45677757,0.3023636,0.38691396,0.28151464,0.39723596,0.2904834,0.39534315,0.27405676,0.37643304,0.24504042,0.43617058,0.3029468,0.50347996,0.3188411,0.53952277,0.3120724,0.55888295,0.3088611,0.45172563,0.279856,d:\multimodal emotion recognition system\data\Audio_Speech_Actors_01-24\Actor_01\03-01-02-01-01-01-01.wav,03,01,calm,01,01,01,01,male
0.03921604756289308,0.04667679693753406,0.21142578125,0.11464705,0.08576826,0.44657707,-214.4859,78.05368,-0.05705152079463005,-0.21684122,131.34294,61.105946,-0.8182166218757629,-0.31939268,12.488123,34.15291,0.46917855739593506,1.332304,32.01872,24.42992,-0.21984057128429413,-0.3698039,15.03281,26.625828,-0.6428630948066711,-0.23157859,-2.3619418,15.70388,-0.7528266310691833,0.94533706,-7.4719424,17.501904,0.12111321836709976,-0.8904753,-12.712245,13.874093,-0.028230661526322365,-0.7939894,-11.355828,10.66256,0.15279322862625122,-0.23907709,4.559701,15.212474,-0.7540186643600464,0.31840634,-2.815088,14.673018,-0.45967182517051697,-0.48898816,2.0806162,11.631869,0.13692966103553772,-0.21587276,-7.955793,12.032681,-0.16157487034797668,-0.18641138,-0.64229524,14.06135,0.24339055,7.634266,1.3748717,9.647788,-0.16351058,3.7806156,-0.061598554,5.52161,-0.056039978,2.4679275,-0.20877135,3.522771,0.028128285,1.5398535,0.33173606,3.8815312,0.05344721,1.6993029,0.0140558155,2.480086,0.07040113,1.2148216,0.05093598,2.5235977,-0.0010239688,1.2010887,-0.069079846,2.404067,-0.012222734,1.4223508,0.27013525,1.9690889,0.037035514,0.88075095,0.041156717,2.3965352,0.025544407,1.07809,-0.04308917,2.3391552,-0.06923199,1.1885614,-0.0065828897,1.8981102,-0.017702322,1.1852093,-0.09823746,2.0856462,0.035562955,1.0123715,2427.0387447885682,1634.167435381397,3581.949167744096,830.4966969469082,25.208527709699396,5.794668652292185,4242.629716981132,3607.5802935305824,270.04462,217.83408,1435.9482,88.26641,117.6470588235294,0.4287414,0.27569202,0.43179014,0.2958076,0.47848156,0.27846843,0.5268372,0.29193768,0.46061012,0.25496608,0.44030398,0.25585657,0.49860767,0.2890536,0.5410641,0.2810028,0.55039257,0.30794,0.5154356,0.24977154,0.54081,0.30102238,0.47722328,0.22140431,d:\multimodal emotion recognition system\data\Audio_Speech_Actors_01-24\Actor_01\03-01-02-01-01-02-01.wav,03,01,calm,01,01,02,01,male
0.05074270148026316,0.07238790715170783,0.26806640625,0.15042873,0.07504359,0.31425577,-180.17583,78.92493,-0.2867637276649475,-0.7706797,125.54063,79.698265,-1.389931082725525,0.8185134,9.697188,39.02006,0.1341594159603119,-0.42075467,32.675446,27.770231,0.3488757312297821,-0.77856565,7.4696655,27.063246,-0.5220208168029785,-0.41221786,3.1289449,17.119698,0.18757878243923187,0.27186084,-3.5858836,19.672855,0.09585484117269516,-1.0114113,-15.030703,16.309206,0.7243819236755371,-0.14618826,-11.883458,11.55704,0.18342460691928864,-0.44068575,1.267484,18.397717,-0.8417158126831055,0.3329184,-0.449516,13.041655,-0.04942445084452629,-0.79860425,4.19037,10.565322,-0.02387063391506672,-0.8261349,-8.599779,11.541895,0.4414295554161072,0.17394567,-0.95505446,12.736472,-0.18407364,6.2510295,0.41125026,10.906697,-0.4013068,4.490812,-0.15700835,6.1837373,0.13850182,2.7508414,-0.21855728,4.0309324,-0.025722949,1.6081171,0.4057982,3.7747502,-0.1096158,1.9655446,0.060514323,2.7661397,0.08270154,1.4310095,0.13349308,2.9430008,-0.028700316,1.105689,-0.00014370994,3.022987,0.13989812,1.6387641,0.17844291,2.1520662,-0.017735412,1.0710977,0.1402892,2.3374825,-0.11562626,1.0156517,0.04846835,1.9473271,-0.042283826,1.1511772,0.106784545,1.5327995,-0.03883438,1.004624,-0.16036154,1.9189209,0.07549312,1.0846349,2463.5667044949246,2029.9271251367775,3227.3953190551924,658.7802878322742,25.55497754946997,4.964315153450885,3931.640625,3527.203640637323,294.1039,239.74442,1163.44,85.61099,95.23809523809524,0.4170907,0.25440866,0.4194188,0.28324106,0.44568548,0.28702435,0.453981,0.30614704,0.4399932,0.2558903,0.41667983,0.27607232,0.42064986,0.27485856,0.41782072,0.29582006,0.48696056,0.32729518,0.51937526,0.31883898,0.5290483,0.32603908,0.49298668,0.3166972,d:\multimodal emotion recognition system\data\Audio_Speech_Actors_01-24\Actor_01\03-01-02-01-02-01-01.wav,03,01,calm,01,02,01,01,male
0.04408433702256945,0.06505241023370283,0.2841796875,0.13125637,0.0691888,0.30154282,-191.20825,74.63679,-0.2737818658351898,-0.46601653,134.5605,74.46117,-1.2681238651275635,0.69490385,8.280199,35.553253,0.658883810043335,0.025200605,34.522255,23.720852,0.39945948123931885,-0.835284,8.824318,24.401972,-0.5629875063896179,-0.6379423,2.2769675,16.789928,0.040245722979307175,1.0383024,-7.7190704,17.641727,0.04785434901714325,-1.3856068,-16.42754,14.550237,0.40552592277526855,-0.272897,-11.9228,11.690487,0.04739472642540932,-0.72903705,0.1561879,17.23628,-0.47231313586235046,-0.4026208,-1.3769797,12.507815,0.14714621007442474,-1.0143898,4.2211447,11.6854725,0.34129390120506287,-0.6169703,-8.97839,12.089814,0.3184637725353241,-0.7241459,-0.9450294,11.513153,-0.2183947,6.790165,0.5187418,10.400852,-0.43591356,4.5587077,-0.073165245,5.63104,0.13733312,2.6280153,-0.36741713,3.4578674,0.055154867,1.4195814,0.31375557,3.6323829,0.004547659,1.5835083,-0.06274833,3.221476,0.009535316,1.6559451,0.21932971,2.757462,-0.023600854,1.1664712,0.046701208,2.8097558,0.02653449,1.3402284,0.03995289,1.9647386,0.069873005,0.97674286,0.07994192,2.45174,-0.0053142374,0.942795,0.14758961,2.0569394,-0.15207082,1.3082616,0.06357368,1.4583496,0.026260415,1.1859586,-0.12609038,1.8933232,0.093538575,1.0674664,2356.2733608883054,1956.7092980768512,3263.8103431280306,771.7741136371952,25.49540425494046,4.955770098390739,3839.35546875,3582.0439961413595,282.93192,197.64629,654.0473,85.59542,101.69491525423729,0.4054727,0.23588634,0.4188563,0.3073182,0.39613152,0.2982264,0.41373873,0.3078612,0.37894237,0.23693141,0.34823158,0.21658105,0.3523999,0.23816514,0.41488257,0.28220478,0.55227673,0.34232283,0.56490254,0.29866105,0.5752329,0.30538386,0.49354568,0.2829516,d:\multimodal emotion recognition system\data\Audio_Speech_Actors_01-24\Actor_01\03-01-02-01-02-02-01.wav,03,01,calm,01,02,02,01,male
0.037454883954678365,0.049092755637081736,0.2275390625,0.13678361,0.07554196,0.3748195,-187.72757,72.613014,-0.5152907371520996,0.031132698,130.32178,61.879086,-0.9844661355018616,0.4263065,17.528585,31.195402,0.7358878254890442,0.8363774,33.217476,26.352453,0.05636193975806236,-0.70387125,14.415841,29.141113,-0.5541937947273254,-0.89764524,-1.9100453,15.860176,-0.6303287744522095,0.046221495,-4.536165,17.851645,0.1447451263666153,-0.9931314,-8.274606,11.421243,-0.1953391283750534,-0.28542614,-10.874572,11.590533,0.507198691368103,1.4076328,3.4833505,16.035267,-0.3627380430698395,0.10519838,2.1589253,13.0259495,-0.1683751940727234,-0.89191484,0.9104329,9.99158,0.1831604391336441,0.032598972,-5.273492,10.175243,0.16241152584552765,0.50530267,-0.7738023,14.079349,0.20348525,7.261105,1.2946247,9.124164,0.19251925,4.4893627,-0.2478118,5.1236835,0.05777031,2.3136375,-0.24739644,3.3556485,0.010901206,1.4814011,0.4068741,3.972754,-0.030380923,1.8211294,-0.04385688,2.71892,-0.0039729318,1.430495,0.028178716,2.674745,0.024198469,1.3556778,0.13708605,2.4060621,0.02285789,1.3304927,0.32394567,1.9588827,0.037399482,0.9225207,0.11706726,2.2195323,-0.014000121,0.9117754,0.06796271,1.6628462,-0.03995283,0.9488448,0.039203607,1.5446866,0.03768539,1.0210758,-0.117005385,2.0112445,-0.002114469,0.9936467,2438.1767340238384,1578.30318955126,3701.4641545175373,756.5232697013745,24.470252350159548,5.794459199926242,4236.430921052632,3511.3331277805987,209.50624,183.03764,749.34155,68.069885,105.26315789473684,0.43388706,0.2563596,0.48199236,0.2885002,0.4802737,0.25009155,0.46473095,0.26672882,0.49714714,0.27125058,0.5443562,0.25627226,0.5982201,0.2797115,0.6319736,0.28626567,0.57346797,0.27028015,0.4996967,0.22769901,0.5343538,0.25418037,0.52555454,0.2525531,d:\multimodal emotion recognition system\data\Audio_Speech_Actors_01-24\Actor_01\03-01-02-02-01-01-01.wav,03,01,calm,02,01,01,01,male
0.05583683894230769,0.0718967178229613,0.2890625,0.114125475,0.0793844,0.42758107,-206.3781,67.68093,-0.20277397334575653,-0.58585453,120.008095,69.303535,-0.9399956464767456,-0.058487177,12.501081,30.458347,0.39921560883522034,0.264786,29.082672,23.153177,0.38969743251800537,-0.6557977,11.013274,27.080164,-0.43009477853775024,-0.7670543,0.40707234,16.094599,-0.3707127273082733,0.7267585,-6.5421267,19.276947,0.06399081647396088,-0.88695097,-9.169453,13.717759,-0.14738911390304565,0.27927542,-8.945495,11.727241,0.05435221269726753,-0.889096,4.2935247,17.66993,-0.8557580709457397,0.68641186,0.26315933,13.6512375,0.002603039378300309,-0.6509316,-0.15264142,10.077993,-0.14431457221508026,-0.14547896,-6.8382545,12.297772,0.4922248423099518,-0.351681,-0.4087339,13.687842,-0.18384218,7.4817905,0.41291863,8.799038,-0.2580468,3.6394527,-0.313395,4.8863735,-0.0147526525,2.281081,-0.31998488,3.2679503,0.02238291,1.5341394,0.044439286,3.7718954,-0.049714416,1.6369199,0.11527051,2.686926,0.069753654,1.317901,0.06735785,2.8273342,0.09785945,1.3608226,-0.040451374,2.251254,0.10248707,1.2407006,0.13249183,2.2388384,0.053965397,1.2734894,0.106148645,2.3392093,0.043756887,1.0977609,0.1074387,2.057165,0.007907159,1.1396518,0.14880538,1.7220272,-0.013909372,1.003616,-0.068908654,1.8831896,0.062221907,0.9915459,2859.432853871692,1914.351998546573,3815.0434290431895,785.9401658739099,23.739961009646123,5.49351670262692,5048.4375,3923.3903274666227,266.77444,300.33337,1576.4617,83.99499,113.20754716981132,0.49033856,0.28234026,0.45681572,0.29295483,0.4451711,0.24857384,0.50740594,0.30373922,0.47799107,0.28118593,0.49237248,0.2867619,0.5234783,0.2791255,0.5661108,0.29559505,0.55340755,0.2817432,0.50591546,0.27212068,0.5054667,0.27720428,0.4812551,0.24057284,d:\multimodal emotion recognition system\data\Audio_Speech_Actors_01-24\Actor_01\03-01-02-02-01-02-01.wav,03,01,calm,02,01,02,01,male
